"The RMA request is escalated, please wait for the other party's response","The RMA request is escalated, please wait for the other party's response"
"The vendor has escalated your RMA request to Admin, 
            please <a href=""%1"">click here</a> to provide more evidences.","The vendor has escalated your RMA request to Admin, 
            please <a href=""%1"">click here</a> to provide more evidences."
"Rma was successfully changed status to ""package is retured""","Rma was successfully changed status to ""package is retured"""
"The customer has escalated their RMA request to Admin, 
            please <a href=""%1"">click here</a> to provide more evidences.","The customer has escalated their RMA request to Admin, 
            please <a href=""%1"">click here</a> to provide more evidences."
"Something went wrong while saving the amount refund(s).","Something went wrong while saving the amount refund(s)."
"Area is already set","Area is already set"
"Design config must have area and store.","Design config must have area and store."
"Template Variables","Template Variables"
"Please enter a template name.","Please enter a template name."
"Duplicate Of Template Name","Duplicate Of Template Name"
"Invalid transactional email code: %1","Invalid transactional email code: %1"
"Admin and Vendor","Admin and Vendor"
"RMA Request","RMA Request"
"There is a request RMA awaiting for your process.<br /><a href=""%1"">Click here</a> to review the request.","There is a request RMA awaiting for your process.<br /><a href=""%1"">Click here</a> to review the request."
"There are <strong style=""color: #ef672f"">%1</strong> requests RMA awaiting for your process.<br /><a href=""%2"">Click here</a> to review the requests.","There are <strong style=""color: #ef672f"">%1</strong> requests RMA awaiting for your process.<br /><a href=""%2"">Click here</a> to review the requests."
"You can not add product for more than 1 vendor.","You can not add product for more than 1 vendor."
"Custom amount is not valid.","Custom amount is not valid."
"Created Date","Created Date"
"No Vendor","No Vendor"
"Vendor Id","Vendor Id"
"Edit Amount","Edit Amount"
"View History","View History"
"RMA dont have escalate.","RMA dont have escalate."
"Please Select Template!","Please Select Template!"
"Custom Message","Custom Message"
"Load default template","Load default template"
Template,Template
"Are you sure you want to strip tags?","Are you sure you want to strip tags?"
"Are you sure you want to delete this template?","Are you sure you want to delete this template?"
"The template did not load. Please review the log for details.","The template did not load. Please review the log for details."
"Not available for creating RMA.","Not available for creating RMA."
"An item is not available for creating RMA when the order is not paid or there is an open RMA created for that item already.","An item is not available for creating RMA when the order is not paid or there is an open RMA created for that item already."
"--- Select an Type ---","--- Select an Type ---"
"Max Amount: ","Max Amount: "
"&laquo;Back View RMA","&laquo;Back View RMA"
"Refund Amount :","Refund Amount :"
"Change Amount","Change Amount"
"Update ...","Update ..."
"Update Escalate","Update Escalate"
Attachment,Attachment
"There is no notification.","There is no notification."
"Order id must be greater than 0.","Order id must be greater than 0."
"Vendor order id and items must be not null.","Vendor order id and items must be not null."
"Invoice type not defined in schema.","Invoice type not defined in schema."
"Order type not defined in schema.","Order type not defined in schema."
"New Credit Memo for Invoice #%1","New Credit Memo for Invoice #%1"
"New Credit Memo for Order #%1","New Credit Memo for Order #%1"
"Update Qty's","Update Qty's"
"Refund Offline","Refund Offline"
"Paid Amount","Paid Amount"
"Shipping Amount","Shipping Amount"
"Shipping Refund","Shipping Refund"
"Order Grand Total","Order Grand Total"
"Adjustment Refund","Adjustment Refund"
"Adjustment Fee","Adjustment Fee"
"New Shipment for Order #%1","New Shipment for Order #%1"
"Submit Shipment","Submit Shipment"
"You are trying to add a quantity for some products that doesn't match the quantity that was shipped.","You are trying to add a quantity for some products that doesn't match the quantity that was shipped."
"Products should be added to package(s)","Products should be added to package(s)"
"The value that you entered is not valid.","The value that you entered is not valid."
"Add Tracking Number","Add Tracking Number"
"Custom Value","Custom Value"
Purchased,Purchased
"Bill-to Name","Bill-to Name"
"Ship-to Name","Ship-to Name"
"Order Total","Order Total"
"Purchase Point","Purchase Point"
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?","This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?"
"Credit Memo","Credit Memo"
Ship,Ship
"Order # %1 %2 | %3","Order # %1 %2 | %3"
"Refund Shipping (Incl. Tax)","Refund Shipping (Incl. Tax)"
"Refund Shipping (Excl. Tax)","Refund Shipping (Excl. Tax)"
"Refund Shipping","Refund Shipping"
"Shipping & Handling","Shipping & Handling"
"Are you sure you want to send a credit memo email to customer?","Are you sure you want to send a credit memo email to customer?"
Void,Void
"The credit memo email was sent.","The credit memo email was sent."
"The credit memo email wasn't sent.","The credit memo email wasn't sent."
"Credit Memo #%1 | %3 | %2 (%4)","Credit Memo #%1 | %3 | %2 (%4)"
"New Invoice and Shipment for Order #%1","New Invoice and Shipment for Order #%1"
"New Invoice for Order #%1","New Invoice for Order #%1"
"Submit Invoice and Shipment","Submit Invoice and Shipment"
"Submit Invoice","Submit Invoice"
"Are you sure you want to send an invoice email to customer?","Are you sure you want to send an invoice email to customer?"
Capture,Capture
"The invoice email was sent.","The invoice email was sent."
"The invoice email wasn't sent.","The invoice email wasn't sent."
"Invoice #%1 | %2 | %4 (%3)","Invoice #%1 | %2 | %4 (%3)"
"Send Tracking Information","Send Tracking Information"
"Are you sure you want to send a Shipment email to customer?","Are you sure you want to send a Shipment email to customer?"
"the shipment email was sent","the shipment email was sent"
"the shipment email is not sent","the shipment email is not sent"
"Shipment #%1 | %3 (%2)","Shipment #%1 | %3 (%2)"
"Are you sure you want to cancel this order?","Are you sure you want to cancel this order?"
"Invoice and Ship","Invoice and Ship"
Invoice,Invoice
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.","This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed."
"Are you sure? This order will be canceled and a new one will be created instead.","Are you sure? This order will be canceled and a new one will be created instead."
"Submit Comment","Submit Comment"
"We can't get the order instance right now.","We can't get the order instance right now."
"Order View","Order View"
"We can't create credit memo for the order.","We can't create credit memo for the order."
"Credit Memos","Credit Memos"
"New Memo for #%1","New Memo for #%1"
"New Memo (%1)","New Memo (%1)"
"You created the credit memo.","You created the credit memo."
"We can't save the credit memo right now.","We can't save the credit memo right now."
"We can't update the item's quantity right now.","We can't update the item's quantity right now."
"View Memo for #%1","View Memo for #%1"
"View Memo","View Memo"
"Manage Seller's Invoices","Manage Seller's Invoices"
"This order no longer exists.","This order no longer exists."
"Please enter a comment.","Please enter a comment."
"We cannot add order history.","We cannot add order history."
"You canceled the order.","You canceled the order."
"Manage Seller's Orders","Manage Seller's Orders"
"Exception occurred during order load","Exception occurred during order load"
"You created the shipping label.","You created the shipping label."
Shipments,Shipments
"New Shipment (%1)","New Shipment (%1)"
"We can't save the shipment right now.","We can't save the shipment right now."
"""Shipment Document Validation Error(s):\n"" .","""Shipment Document Validation Error(s):\n"" ."
"The shipment has been created.","The shipment has been created."
"An error occurred while creating shipping label.","An error occurred while creating shipping label."
"Cannot save shipment.","Cannot save shipment."
"Cannot do shipment for the order separately from invoice.","Cannot do shipment for the order separately from invoice."
"Cannot do shipment for the order.","Cannot do shipment for the order."
"Tracking information must contain title, carrier code, and tracking number","Tracking information must contain title, carrier code, and tracking number"
"This order does not exists.","This order does not exists."
"%1 order(s) cannot be canceled.","%1 order(s) cannot be canceled."
"You cannot cancel the order(s).","You cannot cancel the order(s)."
"We canceled %1 order(s).","We canceled %1 order(s)."
"There are no printable documents related to selected orders.","There are no printable documents related to selected orders."
"There are no shipping labels related to selected orders.","There are no shipping labels related to selected orders."
"You sent the message.","You sent the message."
Creditmemos,Creditmemos
Invoices,Invoices
"Cannot add new comment.","Cannot add new comment."
"The credit memo has been canceled.","The credit memo has been canceled."
"Credit memo has not been canceled.","Credit memo has not been canceled."
Creditmemo,Creditmemo
"New Creditmemo","New Creditmemo"
"New Memo","New Memo"
"View Creditmemo","View Creditmemo"
"New Invoice","New Invoice"
"You created the invoice and shipment.","You created the invoice and shipment."
"The invoice has been created.","The invoice has been created."
"We can't send the invoice email right now.","We can't send the invoice email right now."
"We can't send the shipment right now.","We can't send the shipment right now."
"Cannot update item quantity.","Cannot update item quantity."
"Please specify a carrier.","Please specify a carrier."
"Please enter a tracking number.","Please enter a tracking number."
"We can't initialize shipment for adding tracking number.","We can't initialize shipment for adding tracking number."
"Cannot add tracking number.","Cannot add tracking number."
"You sent the shipment.","You sent the shipment."
"Cannot send shipment information.","Cannot send shipment information."
"New Shipment","New Shipment"
"We don't recognize or support the file extension in this shipment: %1.","We don't recognize or support the file extension in this shipment: %1."
"We can't initialize shipment for delete tracking number.","We can't initialize shipment for delete tracking number."
"We can't delete tracking number.","We can't delete tracking number."
"We can't load track with retrieving identifier right now.","We can't load track with retrieving identifier right now."
"There are no shipping labels related to selected shipments.","There are no shipping labels related to selected shipments."
"We cannot cancel this order.","We cannot cancel this order."
"You can not refund shipping if there is no shipping amount.","You can not refund shipping if there is no shipping amount."
"Credit Memo # ","Credit Memo # "
"Order # ","Order # "
"Order Date: ","Order Date: "
"Sold to:","Sold to:"
"Ship to:","Ship to:"
"Payment Method:","Payment Method:"
"Shipping Method:","Shipping Method:"
"Total Shipping Charges","Total Shipping Charges"
"Invoice # ","Invoice # "
"Packing Slip # ","Packing Slip # "
Number,Number
"We cannot register an existing credit memo.","We cannot register an existing credit memo."
"The most money available to refund is %1.","The most money available to refund is %1."
"We found an invalid quantity to invoice item ""%1"".","We found an invalid quantity to invoice item ""%1""."
"New order #%1 is placed","New order #%1 is placed"
"Payment &amp; Shipping Method","Payment &amp; Shipping Method"
"Payment Information","Payment Information"
"The order was placed using %1.","The order was placed using %1."
"Shipping Information","Shipping Information"
"Incl. Tax","Incl. Tax"
"Items to Refund","Items to Refund"
"Return to Stock","Return to Stock"
"Qty to Refund","Qty to Refund"
Subtotal,Subtotal
"Tax Amount","Tax Amount"
"Row Total","Row Total"
"No Items To Refund","No Items To Refund"
"Credit Memo Comments","Credit Memo Comments"
"Comment Text","Comment Text"
"Refund Totals","Refund Totals"
"Append Comments","Append Comments"
"Email Copy of Credit Memo","Email Copy of Credit Memo"
"Please enter a positive number in this field.","Please enter a positive number in this field."
"Seller: %1","Seller: %1"
"No Seller","No Seller"
"Items to Ship","Items to Ship"
"Qty to Ship","Qty to Ship"
"Shipment Total","Shipment Total"
"Shipment Comments","Shipment Comments"
"Shipment Options","Shipment Options"
"Create Shipping Label","Create Shipping Label"
"Email Copy of Shipment","Email Copy of Shipment"
"Invalid value(s) for Qty to Ship","Invalid value(s) for Qty to Ship"
"Customs Value","Customs Value"
"Qty Ordered","Qty Ordered"
Package,Package
"Total Weight","Total Weight"
Size,Size
Length,Length
Width,Width
Height,Height
"Signature Confirmation","Signature Confirmation"
Contents,Contents
Girth,Girth
"Items in the Package","Items in the Package"
Packages,Packages
"Create Packages","Create Packages"
"Add Package","Add Package"
Carrier,Carrier
"Shipping &amp; Handling Information","Shipping &amp; Handling Information"
"Track Order","Track Order"
"No shipping information available","No shipping information available"
"Seller: %1 (%2)","Seller: %1 (%2)"
"Shopping Cart Items","Shopping Cart Items"
"Clear Shopping Cart","Clear Shopping Cart"
"Update Shopping Cart","Update Shopping Cart"
"Gift Message for this Order","Gift Message for this Order"
From:,From:
To:,To:
Message:,Message:
"Gift Message","Gift Message"
"Shipped By","Shipped By"
"Tracking Number","Tracking Number"
"Items Ordered","Items Ordered"
Tax,Tax
Invoiced,Invoiced
Shipped,Shipped
Refunded,Refunded
"Items Refunded","Items Refunded"
"No Items","No Items"
"Memo Total","Memo Total"
"Credit Memo History","Credit Memo History"
"Credit Memo Totals","Credit Memo Totals"
"Create Shipment","Create Shipment"
"Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.","Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice."
"Qty to Invoice","Qty to Invoice"
"Invoice History","Invoice History"
"Invoice Comments","Invoice Comments"
"Invoice Totals","Invoice Totals"
"Capture Online","Capture Online"
"Capture Offline","Capture Offline"
"Not Capture","Not Capture"
"The invoice will be created offline without the payment gateway.","The invoice will be created offline without the payment gateway."
"Email Copy of Invoice","Email Copy of Invoice"
"Items Invoiced","Items Invoiced"
"Add Selected Product(s) to Package","Add Selected Product(s) to Package"
"Add Products to Package","Add Products to Package"
"USPS domestic shipments don't use package types.","USPS domestic shipments don't use package types."
in,in
cm,cm
lb,lb
kg,kg
"Delete Package","Delete Package"
Explanation,Explanation
"Shipping and Tracking Information","Shipping and Tracking Information"
"Track this shipment","Track this shipment"
"Items Shipped","Items Shipped"
"Shipment History","Shipment History"
"Qty Shipped","Qty Shipped"
"Total Tax","Total Tax"
"Are you sure?","Are you sure?"
Comment,Comment
"Notify Customer by Email","Notify Customer by Email"
"Visible on Storefront","Visible on Storefront"
"Notification Not Applicable","Notification Not Applicable"
Notified,Notified
"Not Notified","Not Notified"
"Order & Account Information","Order & Account Information"
"The order confirmation email was sent","The order confirmation email was sent"
"The order confirmation email is not sent","The order confirmation email is not sent"
"Order # %1","Order # %1"
"Order Date","Order Date"
"Order Date (%1)","Order Date (%1)"
"Link to the New Order","Link to the New Order"
"Link to the Previous Order","Link to the Previous Order"
"%1 / %2 rate:","%1 / %2 rate:"
"Address Information","Address Information"
"Billing Address","Billing Address"
"Shipping Address","Shipping Address"
"Tax Percent","Tax Percent"
"Notes for this Order","Notes for this Order"
"Comment added","Comment added"
"Order Totals","Order Totals"
Relevance,Relevance
Grid,Grid
List,List
"%1 - Search results for: '%2'","%1 - Search results for: '%2'"
"Minimum Search query length is %1","Minimum Search query length is %1"
"Your search query can't be longer than %1, so we shortened your query.","Your search query can't be longer than %1, so we shortened your query."
"Sorry, something went wrong. You can find out more in the error log.","Sorry, something went wrong. You can find out more in the error log."
"Bucket does not exist","Bucket does not exist"
"Search %1 products here...","Search %1 products here..."
"Your search returned no results.","Your search returned no results."
"Seller List","Seller List"
"Product Pages","Product Pages"
"Catalog Pages","Catalog Pages"
"Custom Widget","Custom Widget"
"Menu Top","Menu Top"
"Menu Bottom","Menu Bottom"
"Content top","Content top"
"Page bottom","Page bottom"
"Seller ID","Seller ID"
"Seller URL","Seller URL"
"Seller Image","Seller Image"
"Seller Item Url","Seller Item Url"
"Seller Product Number","Seller Product Number"
"Seller Search","Seller Search"
"Search sellers here...","Search sellers here..."
"Items %1-%2 of %3","Items %1-%2 of %3"
"%1 Items","%1 Items"
"%1 product(s)","%1 product(s)"
"View Collection","View Collection"
"Search result for: %1","Search result for: %1"
"Load More Sellers","Load More Sellers"
"There is no active vendor available.","There is no active vendor available."
"Back to Sellers List","Back to Sellers List"
"Import Rate","Import Rate"
"If you use the importing tool, all the old data will be erased and replaced by new data","If you use the importing tool, all the old data will be erased and replaced by new data"
"Save Rate","Save Rate"
"Delete Rate","Delete Rate"
"Rate Information","Rate Information"
"Zip/Post Code","Zip/Post Code"
"* : matches any;<br />xyz* : matches any that begins with 'xyz'<br />xxx-yyy : matches any from xxx to yyy","* : matches any;<br />xyz* : matches any that begins with 'xyz'<br />xxx-yyy : matches any from xxx to yyy"
"Condition Name","Condition Name"
"Condition Value From","Condition Value From"
"Condition Value To","Condition Value To"
"Delivery Type","Delivery Type"
Shipping,Shipping
"Table Rate","Table Rate"
"This Rate no longer exists.","This Rate no longer exists."
"You deleted the rate.","You deleted the rate."
"We can't find a rate to delete.","We can't find a rate to delete."
"Shipping Table Rates","Shipping Table Rates"
"Edit Rate","Edit Rate"
"New Rate","New Rate"
"Important Note: Only one Condition is applied for the table rate. To know and choose the condition check the <a href=""%1"">configuration</a>","Important Note: Only one Condition is applied for the table rate. To know and choose the condition check the <a href=""%1"">configuration</a>"
"Manage Shipping Rates","Manage Shipping Rates"
"You saved this rate.","You saved this rate."
"You imported this file.","You imported this file."
"Duplicate Row","Duplicate Row"
"Invalid Table Rates File Format","Invalid Table Rates File Format"
"File has not been imported. See the following list of errors: %1","File has not been imported. See the following list of errors: %1"
"Invalid Table Rates format in the Row #%s","Invalid Table Rates format in the Row #%s"
"Invalid Country ""%1"" in the Row #%2.","Invalid Country ""%1"" in the Row #%2."
"Invalid Region/State ""%1"" in the Row #%2.","Invalid Region/State ""%1"" in the Row #%2."
"Invalid ""%1"" in the Row #%2.","Invalid ""%1"" in the Row #%2."
"Invalid""%1"" in the Row #%2.","Invalid""%1"" in the Row #%2."
"Invalid Shipping Price ""%1"" in the Row #%2.","Invalid Shipping Price ""%1"" in the Row #%2."
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"", Condition ""%5"" Value From ""%6"" And Value To ""%7"").","Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"", Condition ""%5"" Value From ""%6"" And Value To ""%7"")."
"Weight vs. Destination","Weight vs. Destination"
"Price vs. Destination","Price vs. Destination"
"# of Items vs. Destination","# of Items vs. Destination"
"Please enter vendor id.","Please enter vendor id."
"Please enter region.","Please enter region."
"Please enter country.","Please enter country."
"Please enter zip code","Please enter zip code"
"Zip from must be a number","Zip from must be a number"
"Zip to must be a number","Zip to must be a number"
"Zip from must be greater than zip to","Zip from must be greater than zip to"
"Rate with id ""%1"" does not exist.","Rate with id ""%1"" does not exist."
"Use range of zip codes","Use range of zip codes"
"Create Shipping Label...","Create Shipping Label..."
"Print Shipping Label","Print Shipping Label"
"We can't remove the item.","We can't remove the item."
"Shipping Charges","Shipping Charges"
"No detail for number ""%1""","No detail for number ""%1"""
"Maximum shipping amount allowed to refund is: %1","Maximum shipping amount allowed to refund is: %1"
"Shipping labels is not available.","Shipping labels is not available."
"Response info is not exist.","Response info is not exist."
"Invalid carrier: %1","Invalid carrier: %1"
"We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.","We don't have enough information to create shipping labels. Please make sure your store information and settings are complete."
"Order Information","Order Information"
"SMS Credit","SMS Credit"
"Admin add %1 credit to your SMS credit account","Admin add %1 credit to your SMS credit account"
"Admin substract %1 credit from your SMS credit account","Admin substract %1 credit from your SMS credit account"
"SMS Logs","SMS Logs"
"You bought SMS credit","You bought SMS credit"
"Manage SMS","Manage SMS"
"Buy SMS Credit","Buy SMS Credit"
"Vendor Sms","Vendor Sms"
"Sms Credit Less Than:","Sms Credit Less Than:"
"The mobile number is used by another vendor account.","The mobile number is used by another vendor account."
"A SMS is sent to you: ""%1""","A SMS is sent to you: ""%1"""
"SMS Credit (%1)","SMS Credit (%1)"
"Price (%1)","Price (%1)"
"Delete Membership Group","Delete Membership Group"
SMS,SMS
"Price (per SMS)","Price (per SMS)"
"SMS Dashboard","SMS Dashboard"
"Add / Subtract SMS Credit","Add / Subtract SMS Credit"
"SMS Credit Amount","SMS Credit Amount"
"Total Received SMS","Total Received SMS"
"The mobile number is not valid.","The mobile number is not valid."
"SMS Credit Transactions","SMS Credit Transactions"
"SMS Statistics","SMS Statistics"
"Current SMS Credit","Current SMS Credit"
Deposit,Deposit
"Today Message","Today Message"
"Today Credit Deducted","Today Credit Deducted"
"You can buy SMS Credit to use SMS service.","You can buy SMS Credit to use SMS service."
"SMS Credit Package","SMS Credit Package"
"SMS Package Price","SMS Package Price"
"Save &amp; Continue","Save &amp; Continue"
"Save &amp; Close","Save &amp; Close"
"Save &amp; New","Save &amp; New"
"This method no longer exists.","This method no longer exists."
"Edit Method","Edit Method"
"New Method","New Method"
"Withdrawal Methods","Withdrawal Methods"
"You saved the method.","You saved the method."
"Something went wrong while saving the seller data. Please review the error log.","Something went wrong while saving the seller data. Please review the error log."
Text,Text
Textarea,Textarea
"Your account is not associated to any vendor account","Your account is not associated to any vendor account"
"Your seller account status is %1, You are not allowed to access this page","Your seller account status is %1, You are not allowed to access this page"
"Your seller account status is %1, You can not access to this function","Your seller account status is %1, You can not access to this function"
Prev,Prev
"Customer Login","Customer Login"
"Vendors Attributes","Vendors Attributes"
"Add New Attribute","Add New Attribute"
"Save Attribute","Save Attribute"
"Delete Attribute","Delete Attribute"
"Edit Vendor Attribute ""%1""","Edit Vendor Attribute ""%1"""
"New Vendor Attribute","New Vendor Attribute"
"Input type","Input type"
"Allowed file extensions","Allowed file extensions"
"Separated by comma (e.g. jpg,png,gif)","Separated by comma (e.g. jpg,png,gif)"
"Is Used in Profile Form","Is Used in Profile Form"
"Hide This Field From Vendor Panel","Hide This Field From Vendor Panel"
"If you set this to Yes, this attribute will be hid from vendor profile in vendor panel.","If you set this to Yes, this attribute will be hid from vendor profile in vendor panel."
"Is Used in Registration Form","Is Used in Registration Form"
"Attribute Information","Attribute Information"
Properties,Properties
"Manage Labels","Manage Labels"
"Frontend Input","Frontend Input"
"Seller Information","Seller Information"
"Create Seller For Customer","Create Seller For Customer"
"Select Customer...","Select Customer..."
"Save Seller","Save Seller"
"Edit Seller '%s'","Edit Seller '%s'"
"New Seller","New Seller"
"Delete Image","Delete Image"
"View Full Size","View Full Size"
"Allowed file extensions: ","Allowed file extensions: "
"Download file","Download file"
Download,Download
"Manage Groups","Manage Groups"
"Add New Groups","Add New Groups"
"Save Group","Save Group"
"Edit Group '%s'","Edit Group '%s'"
"New Group","New Group"
Group,Group
"First name","First name"
"Last name","Last name"
"Add Fieldset","Add Fieldset"
"Manage Seller Profile Form'","Manage Seller Profile Form'"
"Manage Seller Registration Form'","Manage Seller Registration Form'"
"Manage Vendors","Manage Vendors"
"Add New Vendor","Add New Vendor"
"Customer Id","Customer Id"
"Associate to Website","Associate to Website"
"View Customer Account","View Customer Account"
"Please select","Please select"
"MAIN NAVIGATION","MAIN NAVIGATION"
Error!,Error!
Info,Info
Success,Success
Alert,Alert
"Invalid export type supplied for grid export block","Invalid export type supplied for grid export block"
Export,Export
"Seller Attributes","Seller Attributes"
"We can't delete the attribute.","We can't delete the attribute."
"You deleted the vendor attribute.","You deleted the vendor attribute."
"We can't find an attribute to delete.","We can't find an attribute to delete."
"This attribute no longer exists.","This attribute no longer exists."
"This attribute cannot be edited.","This attribute cannot be edited."
"Edit Vendor Attribute","Edit Vendor Attribute"
"The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later."
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter."
"We can't update the attribute.","We can't update the attribute."
"You saved the vendor attribute.","You saved the vendor attribute."
"An attribute with this code already exists.","An attribute with this code already exists."
"An attribute with the same code (%1) already exists.","An attribute with the same code (%1) already exists."
"Manage Sellers","Manage Sellers"
"New Seller For Customer","New Seller For Customer"
"You saved the vendor.","You saved the vendor."
"Wrong fieldset specified.","Wrong fieldset specified."
"The post data is not valid.","The post data is not valid."
"'Something went wrong while saving the form data.<br />' .","'Something went wrong while saving the form data.<br />' ."
"Manage Profile Form","Manage Profile Form"
"Manage Registration Form","Manage Registration Form"
"Wrong group specified.","Wrong group specified."
"The group has been deleted.","The group has been deleted."
"This group no longer exists.","This group no longer exists."
"Manage Seller Groups","Manage Seller Groups"
"New Seller Group","New Seller Group"
"You saved the seller group.","You saved the seller group."
"Wrong vendor specified.","Wrong vendor specified."
"The vendor has been deleted.","The vendor has been deleted."
"Something went wrong while deleting the vendor data. Please review the error log.","Something went wrong while deleting the vendor data. Please review the error log."
"Manage Seller","Manage Seller"
"Edit Seller","Edit Seller"
"Please make sure your passwords match.","Please make sure your passwords match."
"Seller Login","Seller Login"
"The account is locked. Please wait and try again or contact %1.","The account is locked. Please wait and try again or contact %1."
"Register a Seller Account","Register a Seller Account"
"You don't have permission to access this page","You don't have permission to access this page"
"Your seller account has been created and awaiting for approval.","Your seller account has been created and awaiting for approval."
"Your seller account has been created.","Your seller account has been created."
"Your seller account has been created. You can now login to vendor panel.","Your seller account has been created. You can now login to vendor panel."
"POST data is invalid","POST data is invalid"
Account,Account
"You account information is saved.","You account information is saved."
"404 page not found","404 page not found"
"Short Description must be less than %1 characters","Short Description must be less than %1 characters"
"Invalid UI Component element name: '%1'","Invalid UI Component element name: '%1'"
"'The ""%1"" attribute value is wrong. Set the attribute and try again: ' .","'The ""%1"" attribute value is wrong. Set the attribute and try again: ' ."
"""%1"" is a required value.","""%1"" is a required value."
"Please enter a valid date between %1 and %2 at %3.","Please enter a valid date between %1 and %2 at %3."
"Please enter a valid date equal to or greater than %1 at %2.","Please enter a valid date equal to or greater than %1 at %2."
"Please enter a valid date less than or equal to %1 at %2.","Please enter a valid date less than or equal to %1 at %2."
"Customer object is not set at line %1 in file %2","Customer object is not set at line %1 in file %2"
"Vendor id is already in used.","Vendor id is already in used."
"Decimal Number","Decimal Number"
"Integer Number","Integer Number"
URL,URL
Letters,Letters
"Letters (a-z, A-Z) or Numbers (0-9)","Letters (a-z, A-Z) or Numbers (0-9)"
"No Whitespace","No Whitespace"
"No Html Tags","No Html Tags"
"Xml Identifier","Xml Identifier"
"Not Negative Number","Not Negative Number"
"Letters (a-z), Numbers (0-9) or Underscore (_)","Letters (a-z), Numbers (0-9) or Underscore (_)"
"Use Separated Seller Panel","Use Separated Seller Panel"
"Combine with Customer Login/Registration Form","Combine with Customer Login/Registration Form"
"Use separated Seller Login/Registration Page","Use separated Seller Login/Registration Page"
Blue,Blue
Black,Black
Purple,Purple
Green,Green
Red,Red
Yellow,Yellow
"Blue Light","Blue Light"
"Black Light","Black Light"
"Purple Light","Purple Light"
"Green Light","Green Light"
"Red Light","Red Light"
"Yellow Light","Yellow Light"
Expired,Expired
"Please enter address.","Please enter address."
"Please enter city.","Please enter city."
"Please enter a phone number","Please enter a phone number"
"Vendor Approval","Vendor Approval"
"There is a vendor awaiting for your approval.<br /><a href=""%1"">Click here</a> to review the vendor account.","There is a vendor awaiting for your approval.<br /><a href=""%1"">Click here</a> to review the vendor account."
"There are <strong>%1</strong> vendors awaiting for your approval.<br /><a href=""%2"">Click here</a> to review the vendor accounts.","There are <strong>%1</strong> vendors awaiting for your approval.<br /><a href=""%2"">Click here</a> to review the vendor accounts."
"Your account is not a seller account.","Your account is not a seller account."
"Your seller's account status is %1. You can not access to this page.","Your seller's account status is %1. You can not access to this page."
"Profile Form","Profile Form"
"There is a problem occurred. Please try again.","There is a problem occurred. Please try again."
"Add/Edit Fieldset","Add/Edit Fieldset"
"The fieldset is saved!","The fieldset is saved!"
"Please enter a fieldset title.","Please enter a fieldset title."
"The entered title is not valid !","The entered title is not valid !"
"Edit Fieldset","Edit Fieldset"
"Delete Fieldset","Delete Fieldset"
"The fieldset is deleted!","The fieldset is deleted!"
"Available Attributes","Available Attributes"
"The vendor id is not available.","The vendor id is not available."
"Sign-in Information","Sign-in Information"
"Please select a region, state or province.","Please select a region, state or province."
"Open seller account","Open seller account"
"Registered Seller","Registered Seller"
"If you have a seller account already, please login to manage your store.","If you have a seller account already, please login to manage your store."
"Login to Seller Panel","Login to Seller Panel"
"New Seller Account","New Seller Account"
"Creating a seller account now to start selling your goods.","Creating a seller account now to start selling your goods."
"Create an Account","Create an Account"
"Joined since %1","Joined since %1"
"%1 Sales","%1 Sales"
Online,Online
Location,Location
"%1 sale(s)","%1 sale(s)"
"Sorry, you need permissions to view this content.","Sorry, you need permissions to view this content."
"If you think this is an error, try signing out and signing in again.","If you think this is an error, try signing out and signing in again."
"Contact a system administrator or store owner to gain permissions.","Contact a system administrator or store owner to gain permissions."
"Oops! Page not found.","Oops! Page not found."
"We could not find the page you were looking for. Meanwhile, you may <a href=""%1"">return to dashboard</a>.","We could not find the page you were looking for. Meanwhile, you may <a href=""%1"">return to dashboard</a>."
"Magento Admin Panel","Magento Admin Panel"
"Login to seller panel","Login to seller panel"
"My Account","My Account"
"Account Setting","Account Setting"
"Customer View","Customer View"
"Sign Out","Sign Out"
Version,Version
Copyright,Copyright
"All rights reserved.","All rights reserved."
Logo,Logo
"About the calendar","About the calendar"
"Go Today","Go Today"
WK,WK
Time,Time
Minute,Minute
"Toggle navigation","Toggle navigation"
"Buyer Dashboard","Buyer Dashboard"
Logout,Logout
"Export to:","Export to:"
"Mass Actions","Mass Actions"
"Unselect All","Unselect All"
"Select Visible","Select Visible"
